CpG_chrm	CpG_beg	CpG_end	beta
chr11	82997413.0	82997415.0	0.52
chr11	82997445.0	82997447.0	0.35
chr11	82997795.0	82997797.0	0.46
chr11	82997909.0	82997911.0	0.55
chr11	83028337.0	83028339.0	0.52
chr11	83074587.0	83074589.0	0.67
chr11	83169192.0	83169194.0	0.61
chr11	83196719.0	83196721.0	0.56
chr11	83221623.0	83221625.0	0.44
chr11	83251614.0	83251616.0	0.85
chr11	83278673.0	83278675.0	0.86
chr11	83284904.0	83284906.0	0.62
chr11	83334497.0	83334499.0	0.62
chr11	83344848.0	83344850.0	0.63
chr11	83372713.0	83372715.0	0.32
chr11	83393569.0	83393571.0	0.78
chr11	83393676.0	83393678.0	0.51
chr11	83394073.0	83394075.0	0.67
chr11	83394758.0	83394760.0	0.63
chr11	83404490.0	83404492.0	0.02
chr11	83501742.0	83501744.0	0.02
chr11	83501831.0	83501833.0	0.03
chr11	83502110.0	83502112.0	0.0
chr11	83526603.0	83526605.0	0.08
chr11	83548034.0	83548036.0	0.04
chr11	83690586.0	83690588.0	0.01
chr11	83733267.0	83733269.0	0.06
chr11	83952985.0	83952987.0	0.01
chr11	83984290.0	83984292.0	0.11
chr11	83984575.0	83984577.0	0.25
chr11	83985358.0	83985360.0	0.96
chr11	84018869.0	84018871.0	0.95
chr11	84019666.0	84019668.0	0.91
chr11	84028381.0	84028383.0	0.63
chr11	84028561.0	84028563.0	0.59
chr11	84028581.0	84028583.0	0.36
chr11	84148820.0	84148822.0	0.01
chr11	84254532.0	84254534.0	0.01
chr11	84386471.0	84386473.0	0.11
chr11	84403465.0	84403467.0	0.16
chr11	84431534.0	84431536.0	0.12
chr11	84431849.0	84431851.0	0.04
chr11	84431917.0	84431919.0	0.17
chr11	84431969.0	84431971.0	0.55
chr11	84432311.0	84432313.0	0.62
chr11	84521918.0	84521920.0	0.5
chr11	84620642.0	84620644.0	0.18
chr11	84634125.0	84634127.0	0.02
chr11	84634187.0	84634189.0	0.16
chr11	84634408.0	84634410.0	0.09
chr11	84634580.0	84634582.0	0.03
chr11	84634614.0	84634616.0	0.07
chr11	84634619.0	84634621.0	0.14
chr11	84634734.0	84634736.0	0.52
chr11	84635787.0	84635789.0	0.13
chr11	84635905.0	84635907.0	0.13
chr11	84659233.0	84659235.0	0.22
chr11	84676687.0	84676689.0	0.41
chr11	84735348.0	84735350.0	0.41
chr11	84763262.0	84763264.0	0.41
chr11	84829626.0	84829628.0	0.44
chr11	84865372.0	84865374.0	0.63
chr11	84880847.0	84880849.0	0.9
chr11	85056952.0	85056954.0	0.64
chr11	85071092.0	85071094.0	0.96
chr11	85195093.0	85195095.0	0.97
chr11	85195099.0	85195101.0	0.68
chr11	85195204.0	85195206.0	0.65
chr11	85236928.0	85236930.0	0.66
chr11	85242553.0	85242555.0	0.96
chr11	85335517.0	85335519.0	0.95
chr11	85338378.0	85338380.0	0.66
chr11	85338472.0	85338474.0	0.94
chr11	85338770.0	85338772.0	0.9
chr11	85338794.0	85338796.0	0.35
chr11	85338838.0	85338840.0	0.02
chr11	85338970.0	85338972.0	0.02
chr11	85339257.0	85339259.0	0.04
chr11	85339427.0	85339429.0	0.04
chr11	85339570.0	85339572.0	0.04
chr11	85339607.0	85339609.0	0.02
chr11	85339620.0	85339622.0	0.07
chr11	85339662.0	85339664.0	0.95
chr11	85340087.0	85340089.0	0.18
chr11	85355142.0	85355144.0	0.08
chr11	85358505.0	85358507.0	0.62
chr11	85358927.0	85358929.0	0.45
chr11	85358949.0	85358951.0	0.32
chr11	85359005.0	85359007.0	0.39
chr11	85359014.0	85359016.0	0.62
chr11	85359016.0	85359018.0	0.5
chr11	85359021.0	85359023.0	0.45
chr11	85359217.0	85359219.0	0.53
chr11	85359559.0	85359561.0	0.42
chr11	85362370.0	85362372.0	0.14
chr11	85374546.0	85374548.0	0.46
chr11	85374882.0	85374884.0	0.49
chr11	85374893.0	85374895.0	0.15
chr11	85375463.0	85375465.0	0.26
chr11	85375936.0	85375938.0	0.39
chr11	85376024.0	85376026.0	0.49
chr11	85376222.0	85376224.0	0.43
chr11	85376230.0	85376232.0	0.33
chr11	85376232.0	85376234.0	0.4
chr11	85376469.0	85376471.0	0.52
chr11	85376947.0	85376949.0	0.57
chr11	85377030.0	85377032.0	0.54
chr11	85378421.0	85378423.0	0.51
chr11	85393692.0	85393694.0	0.45
chr11	85393764.0	85393766.0	0.53
chr11	85395999.0	85396001.0	0.53
chr11	85397108.0	85397110.0	0.33
chr11	85397215.0	85397217.0	0.48
chr11	85397562.0	85397564.0	0.52
chr11	85397683.0	85397685.0	0.42
chr11	85398199.0	85398201.0	0.34
chr11	85406195.0	85406197.0	0.07
chr11	85422117.0	85422119.0	0.29
chr11	85427571.0	85427573.0	0.31
chr11	85430069.0	85430071.0	0.09
chr11	85430628.0	85430630.0	0.02
chr11	85430633.0	85430635.0	0.01
chr11	85430656.0	85430658.0	0.01
chr11	85436134.0	85436136.0	0.01
chr11	85437578.0	85437580.0	0.02
chr11	85437588.0	85437590.0	0.07
chr11	85438772.0	85438774.0	0.06
chr11	85438817.0	85438819.0	0.14
chr11	85438946.0	85438948.0	0.09
chr11	85451556.0	85451558.0	0.19
chr11	85469036.0	85469038.0	0.32
chr11	85469116.0	85469118.0	0.46
chr11	85469246.0	85469248.0	0.6
chr11	85469918.0	85469920.0	0.32
chr11	85470457.0	85470459.0	0.44
chr11	85472845.0	85472847.0	0.16
chr11	85484508.0	85484510.0	0.05
chr11	85491088.0	85491090.0	0.13
chr11	85519652.0	85519654.0	0.03
chr11	85521838.0	85521840.0	0.19
chr11	85521991.0	85521993.0	0.42
chr11	85522004.0	85522006.0	0.22
chr11	85522093.0	85522095.0	0.01
chr11	85522278.0	85522280.0	0.25
chr11	85522294.0	85522296.0	0.18
chr11	85522299.0	85522301.0	0.82
chr11	85522434.0	85522436.0	0.88
chr11	85522524.0	85522526.0	0.54
chr11	85522636.0	85522638.0	0.87
chr11	85524669.0	85524671.0	0.93
chr11	85538051.0	85538053.0	0.95
chr11	85563607.0	85563609.0	0.93
chr11	85563907.0	85563909.0	0.97
chr11	85565474.0	85565476.0	0.94
chr11	85565558.0	85565560.0	0.93
chr11	85565851.0	85565853.0	0.82
chr11	85565929.0	85565931.0	0.72
chr11	85565962.0	85565964.0	0.94
chr11	85565965.0	85565967.0	0.94
chr11	85565974.0	85565976.0	0.97
chr11	85565976.0	85565978.0	0.54
chr11	85565988.0	85565990.0	0.08
chr11	85566189.0	85566191.0	0.03
chr11	85566295.0	85566297.0	0.02
chr11	85566438.0	85566440.0	0.15
chr11	85566559.0	85566561.0	0.03
chr11	85568703.0	85568705.0	0.18
chr11	85596389.0	85596391.0	0.1
chr11	85601105.0	85601107.0	0.87
chr11	85630743.0	85630745.0	0.99
chr11	85642892.0	85642894.0	0.87
chr11	85644484.0	85644486.0	0.98
chr11	85645742.0	85645744.0	0.82
chr11	85646009.0	85646011.0	0.66
chr11	85646124.0	85646126.0	0.51
chr11	85646459.0	85646461.0	0.94
chr11	85646614.0	85646616.0	0.94
chr11	85650012.0	85650014.0	0.9
chr11	85659095.0	85659097.0	0.69
chr11	85666532.0	85666534.0	0.84
chr11	85668950.0	85668952.0	0.31
chr11	85672970.0	85672972.0	0.12
chr11	85744994.0	85744996.0	0.04
chr11	85753081.0	85753083.0	0.04
chr11	85755154.0	85755156.0	0.07
chr11	85772934.0	85772936.0	0.01
chr11	85776965.0	85776967.0	0.02
chr11	85778240.0	85778242.0	0.02
chr11	85778584.0	85778586.0	0.14
chr11	85779251.0	85779253.0	0.91
chr11	85780028.0	85780030.0	0.55
chr11	85780128.0	85780130.0	0.98
chr11	85780143.0	85780145.0	0.98
chr11	85780344.0	85780346.0	0.81
chr11	85780377.0	85780379.0	0.94
chr11	85780970.0	85780972.0	0.72
chr11	85783474.0	85783476.0	0.71
chr11	85821126.0	85821128.0	0.82
chr11	85827504.0	85827506.0	0.48
chr11	85838832.0	85838834.0	0.48
chr11	85847071.0	85847073.0	0.35
chr11	85859877.0	85859879.0	0.06
chr11	85862821.0	85862823.0	0.04
chr11	85873777.0	85873779.0	0.01
chr11	85906251.0	85906253.0	0.03
chr11	85906333.0	85906335.0	0.86
chr11	85906432.0	85906434.0	0.85
chr11	85929768.0	85929770.0	0.06
chr11	85952330.0	85952332.0	0.01
chr11	85955218.0	85955220.0	0.03
chr11	85955425.0	85955427.0	0.01
chr11	85955456.0	85955458.0	0.01
chr11	85955537.0	85955539.0	0.01
chr11	85955573.0	85955575.0	0.06
chr11	85955588.0	85955590.0	0.01
chr11	85955671.0	85955673.0	0.04
chr11	85955688.0	85955690.0	0.01
chr11	85955718.0	85955720.0	0.09
chr11	85955765.0	85955767.0	0.65
chr11	85956223.0	85956225.0	0.96
chr11	85956378.0	85956380.0	0.5
chr11	85956408.0	85956410.0	0.02
chr11	85956782.0	85956784.0	0.03
chr11	85957125.0	85957127.0	0.04
chr11	85958535.0	85958537.0	0.02
chr11	85989646.0	85989648.0	0.01
chr11	85995038.0	85995040.0	0.01
chr11	85995222.0	85995224.0	0.03
chr11	86012743.0	86012745.0	0.01
chr11	86012875.0	86012877.0	0.03
chr11	86013122.0	86013124.0	0.07
chr11	86013176.0	86013178.0	0.83
chr11	86013178.0	86013180.0	0.94
chr11	86013223.0	86013225.0	0.9
chr11	86013231.0	86013233.0	0.85
chr11	86013347.0	86013349.0	0.54
chr11	86013446.0	86013448.0	0.36
chr11	86013509.0	86013511.0	0.64
chr11	86014569.0	86014571.0	0.61
chr11	86085025.0	86085027.0	0.82
chr11	86085365.0	86085367.0	0.85
chr11	86085622.0	86085624.0	0.82
chr11	86085693.0	86085695.0	0.41
chr11	86085714.0	86085716.0	0.63
chr11	86085756.0	86085758.0	0.97
chr11	86085931.0	86085933.0	0.93
chr11	86086004.0	86086006.0	0.95
chr11	86086100.0	86086102.0	0.97
chr11	86086488.0	86086490.0	0.76
chr11	86106472.0	86106474.0	0.91
chr11	86133776.0	86133778.0	0.75
chr11	86142103.0	86142105.0	0.94
chr11	86142477.0	86142479.0	0.65
chr11	86142586.0	86142588.0	0.85
chr11	86143259.0	86143261.0	0.77
chr11	86152226.0	86152228.0	0.98
chr11	86171021.0	86171023.0	0.94
chr11	86188826.0	86188828.0	0.88
chr11	86207066.0	86207068.0	0.95
chr11	86208321.0	86208323.0	0.02
chr11	86224409.0	86224411.0	0.01
chr11	86230663.0	86230665.0	0.03
chr11	86259986.0	86259988.0	0.06
chr11	86269649.0	86269651.0	0.03
chr11	86280768.0	86280770.0	0.02
chr11	86290280.0	86290282.0	0.02
chr11	86304287.0	86304289.0	0.02
chr11	86305198.0	86305200.0	0.01
chr11	86318873.0	86318875.0	0.06
chr11	86332041.0	86332043.0	0.04
chr11	86343930.0	86343932.0	0.7
chr11	86350133.0	86350135.0	0.8
chr11	86380564.0	86380566.0	0.45
chr11	86380813.0	86380815.0	0.53
chr11	86382899.0	86382901.0	0.91
chr11	86383181.0	86383183.0	0.55
chr11	86383235.0	86383237.0	0.47
chr11	86383240.0	86383242.0	0.56
chr11	86383251.0	86383253.0	0.78
chr11	86383254.0	86383256.0	0.63
chr11	86383299.0	86383301.0	0.52
chr11	86383429.0	86383431.0	0.11
chr11	86383463.0	86383465.0	0.06
chr11	86383465.0	86383467.0	0.07
chr11	86383477.0	86383479.0	0.01
chr11	86383556.0	86383558.0	0.02
chr11	86383584.0	86383586.0	0.07
chr11	86383695.0	86383697.0	0.02
chr11	86383712.0	86383714.0	0.05
chr11	86383722.0	86383724.0	0.01
chr11	86383760.0	86383762.0	0.01
chr11	86383803.0	86383805.0	0.02
chr11	86383808.0	86383810.0	0.25
chr11	86383877.0	86383879.0	0.76
chr11	86383939.0	86383941.0	0.64
chr11	86384669.0	86384671.0	0.51
chr11	86387553.0	86387555.0	0.91
chr11	86389345.0	86389347.0	0.67
chr11	86432075.0	86432077.0	0.94
chr11	86448094.0	86448096.0	0.85
chr11	86451847.0	86451849.0	0.42
chr11	86453357.0	86453359.0	0.46
chr11	86481871.0	86481873.0	0.65
chr11	86500098.0	86500100.0	0.43
chr11	86500153.0	86500155.0	0.64
chr11	86508398.0	86508400.0	0.53
chr11	86510914.0	86510916.0	0.22
chr11	86510997.0	86510999.0	0.25
chr11	86511209.0	86511211.0	0.43
chr11	86511377.0	86511379.0	0.38
chr11	86511385.0	86511387.0	0.78
chr11	86511544.0	86511546.0	0.56
chr11	86511812.0	86511814.0	0.46
chr11	86512099.0	86512101.0	0.55
chr11	86514630.0	86514632.0	0.46
chr11	86519157.0	86519159.0	0.45
chr11	86521515.0	86521517.0	0.52
chr11	86522461.0	86522463.0	0.75
chr11	86526021.0	86526023.0	0.47
chr11	86529654.0	86529656.0	0.58
chr11	86572389.0	86572391.0	0.18
chr11	86581440.0	86581442.0	0.52
chr11	86588033.0	86588035.0	0.58
chr11	86589862.0	86589864.0	0.6
chr11	86600249.0	86600251.0	0.59
chr11	86614412.0	86614414.0	0.71
chr11	86617260.0	86617262.0	0.55
chr11	86617367.0	86617369.0	0.01
chr11	86617515.0	86617517.0	0.04
chr11	86617581.0	86617583.0	0.04
chr11	86619011.0	86619013.0	0.03
chr11	86628092.0	86628094.0	0.01
chr11	86636017.0	86636019.0	0.05
chr11	86643954.0	86643956.0	0.12
chr11	86644656.0	86644658.0	0.01
chr11	86651224.0	86651226.0	0.01
chr11	86651973.0	86651975.0	0.01
chr11	86660014.0	86660016.0	0.5
chr11	86662288.0	86662290.0	0.48
chr11	86662400.0	86662402.0	0.59
chr11	86662967.0	86662969.0	0.49
chr11	86663039.0	86663041.0	0.65
chr11	86663159.0	86663161.0	0.73
chr11	86663340.0	86663342.0	0.88
chr11	86663406.0	86663408.0	0.67
chr11	86663417.0	86663419.0	0.68
chr11	86665999.0	86666001.0	0.38
chr11	86666371.0	86666373.0	0.52
chr11	86666551.0	86666553.0	0.55
chr11	86666557.0	86666559.0	0.58
chr11	86666850.0	86666852.0	0.42
chr11	86667041.0	86667043.0	0.76
chr11	86667148.0	86667150.0	0.53
chr11	86667174.0	86667176.0	0.48
chr11	86667257.0	86667259.0	0.53
chr11	86667374.0	86667376.0	0.6
chr11	86669154.0	86669156.0	0.43
chr11	86701745.0	86701747.0	0.56
chr11	86730614.0	86730616.0	0.45
chr11	86745908.0	86745910.0	0.87
chr11	86748070.0	86748072.0	0.52
chr11	86748240.0	86748242.0	0.55
chr11	86748660.0	86748662.0	0.77
chr11	86748737.0	86748739.0	0.63
chr11	86748884.0	86748886.0	0.66
chr11	86748912.0	86748914.0	0.91
chr11	86749083.0	86749085.0	0.48
chr11	86749236.0	86749238.0	0.63
chr11	86751230.0	86751232.0	0.3
chr11	86793666.0	86793668.0	0.73
chr11	87002863.0	87002865.0	0.46
chr11	87035155.0	87035157.0	0.56
chr11	87064842.0	87064844.0	0.17
chr11	87080621.0	87080623.0	0.16
chr11	87137048.0	87137050.0	0.12
chr11	87142750.0	87142752.0	0.11
chr11	87156730.0	87156732.0	0.01
chr11	87162205.0	87162207.0	0.01
chr11	87184119.0	87184121.0	0.01
chr11	87204674.0	87204676.0	0.02
chr11	87224820.0	87224822.0	0.05
chr11	87284529.0	87284531.0	0.8
chr11	87423940.0	87423942.0	0.69
chr11	87678763.0	87678765.0	0.76
chr11	87837112.0	87837114.0	0.7
chr11	87846643.0	87846645.0	0.98
chr11	87885118.0	87885120.0	0.87
chr11	87905294.0	87905296.0	0.82
chr11	87908133.0	87908135.0	0.82
chr11	87908191.0	87908193.0	0.75
chr11	87908557.0	87908559.0	0.91
chr11	87908630.0	87908632.0	0.85
chr11	87908721.0	87908723.0	0.91
chr11	87908782.0	87908784.0	0.89
chr11	87908784.0	87908786.0	0.9
chr11	87908816.0	87908818.0	0.93
chr11	87908896.0	87908898.0	0.91
chr11	87908937.0	87908939.0	0.62
chr11	87912413.0	87912415.0	0.95
chr11	88018593.0	88018595.0	0.65
chr11	88025974.0	88025976.0	0.78
chr11	88032773.0	88032775.0	0.91
chr11	88059872.0	88059874.0	0.91
chr11	88068492.0	88068494.0	0.94
chr11	88069168.0	88069170.0	0.81
chr11	88070660.0	88070662.0	0.13
chr11	88070779.0	88070781.0	0.09
chr11	88071003.0	88071005.0	0.02
chr11	88071005.0	88071007.0	0.01
chr11	88071022.0	88071024.0	0.01
chr11	88071036.0	88071038.0	0.01
chr11	88071038.0	88071040.0	0.03
chr11	88071040.0	88071042.0	0.01
chr11	88071151.0	88071153.0	0.03
chr11	88071194.0	88071196.0	0.01
chr11	88071457.0	88071459.0	0.01
chr11	88073721.0	88073723.0	0.11
chr11	88090860.0	88090862.0	0.8
chr11	88096345.0	88096347.0	0.36
chr11	88110441.0	88110443.0	0.42
chr11	88153519.0	88153521.0	0.23
chr11	88162337.0	88162339.0	0.35
chr11	88178389.0	88178391.0	0.45
chr11	88189879.0	88189881.0	0.54
chr11	88210186.0	88210188.0	0.37
chr11	88216071.0	88216073.0	0.3
chr11	88238962.0	88238964.0	0.53
chr11	88240816.0	88240818.0	0.4
chr11	88241593.0	88241595.0	0.43
chr11	88241768.0	88241770.0	0.62
chr11	88241945.0	88241947.0	0.31
chr11	88242252.0	88242254.0	0.25
chr11	88242487.0	88242489.0	0.11
chr11	88242603.0	88242605.0	0.11
chr11	88243416.0	88243418.0	0.45
chr11	88243568.0	88243570.0	0.28
chr11	88245464.0	88245466.0	0.29
chr11	88270611.0	88270613.0	0.69
chr11	88781108.0	88781110.0	0.96
chr11	88781134.0	88781136.0	0.8
chr11	88796091.0	88796093.0	0.09
chr11	88796226.0	88796228.0	0.11
chr11	88796354.0	88796356.0	0.3
chr11	88796713.0	88796715.0	0.73
chr11	88797434.0	88797436.0	0.9
chr11	88797931.0	88797933.0	0.9
chr11	88799185.0	88799187.0	0.08
chr11	88910912.0	88910914.0	0.01
chr11	88911466.0	88911468.0	0.01
chr11	88953770.0	88953772.0	0.02
chr11	89059854.0	89059856.0	0.01
chr11	89169538.0	89169540.0	0.01
chr11	89220646.0	89220648.0	0.08
chr11	89223980.0	89223982.0	0.07
chr11	89224287.0	89224289.0	0.01
chr11	89224380.0	89224382.0	0.01
chr11	89224505.0	89224507.0	0.01
chr11	89224558.0	89224560.0	0.02
chr11	89224683.0	89224685.0	0.45
chr11	89224713.0	89224715.0	0.14
chr11	89224716.0	89224718.0	0.04
chr11	89224735.0	89224737.0	0.06
chr11	89224773.0	89224775.0	0.01
chr11	89225041.0	89225043.0	0.93
chr11	89228551.0	89228553.0	0.54
chr11	89232215.0	89232217.0	0.21
chr11	89234927.0	89234929.0	0.11
chr11	89322706.0	89322708.0	0.06
chr11	89322850.0	89322852.0	0.05
chr11	89323226.0	89323228.0	0.02
chr11	89391478.0	89391480.0	0.95
chr11	89391840.0	89391842.0	0.96
chr11	89392828.0	89392830.0	0.92
chr11	89430561.0	89430563.0	0.93
chr11	89442828.0	89442830.0	0.71
chr11	89443661.0	89443663.0	0.85
chr11	89448413.0	89448415.0	0.85
chr11	89460175.0	89460177.0	0.88
chr11	89463426.0	89463428.0	0.03
chr11	89463461.0	89463463.0	0.05
chr11	89463536.0	89463538.0	0.02
chr11	89463688.0	89463690.0	0.04
chr11	89465189.0	89465191.0	0.01
chr11	89467676.0	89467678.0	0.02
chr11	89477674.0	89477676.0	0.03
chr11	89518309.0	89518311.0	0.05
chr11	89519480.0	89519482.0	0.06
chr11	89520885.0	89520887.0	0.07
chr11	89522850.0	89522852.0	0.06
chr11	89535661.0	89535663.0	0.05
chr11	89539168.0	89539170.0	0.95
chr11	89600011.0	89600013.0	0.93
chr11	89609023.0	89609025.0	0.64
chr11	89610011.0	89610013.0	0.78
chr11	89627847.0	89627849.0	0.84
chr11	89632120.0	89632122.0	0.51
chr11	89654366.0	89654368.0	0.64
chr11	89655870.0	89655872.0	0.75
chr11	89656188.0	89656190.0	0.39
chr11	89677941.0	89677943.0	0.77
chr11	89684892.0	89684894.0	0.33
chr11	89713162.0	89713164.0	0.68
chr11	89715141.0	89715143.0	0.77
chr11	89727020.0	89727022.0	0.76
chr11	89784905.0	89784907.0	0.62
chr11	89785646.0	89785648.0	0.6
chr11	89785986.0	89785988.0	0.52
chr11	89787637.0	89787639.0	0.01
chr11	89790682.0	89790684.0	0.35
chr11	89797536.0	89797538.0	0.52
chr11	89819441.0	89819443.0	0.15
chr11	89867384.0	89867386.0	0.68
chr11	89867419.0	89867421.0	0.24
chr11	89867636.0	89867638.0	0.41
chr11	89867652.0	89867654.0	0.61
chr11	89867678.0	89867680.0	0.81
chr11	89867703.0	89867705.0	0.84
chr11	89867808.0	89867810.0	0.83
chr11	89867818.0	89867820.0	0.63
chr11	89867910.0	89867912.0	0.87
chr11	89867975.0	89867977.0	0.93
chr11	89901284.0	89901286.0	0.59
chr11	89901417.0	89901419.0	0.78
chr11	89901449.0	89901451.0	0.94
chr11	89925405.0	89925407.0	0.89
chr11	89954257.0	89954259.0	0.94
chr11	89954678.0	89954680.0	0.43
chr11	89955877.0	89955879.0	0.71
chr11	89955953.0	89955955.0	0.95
chr11	89956356.0	89956358.0	0.95
chr11	89956516.0	89956518.0	0.95
chr11	89956572.0	89956574.0	0.91
chr11	89956674.0	89956676.0	0.94
chr11	89956703.0	89956705.0	0.1
chr11	89956707.0	89956709.0	0.05
chr11	89956717.0	89956719.0	0.02
chr11	89956776.0	89956778.0	0.01
chr11	89957032.0	89957034.0	0.11
chr11	89957475.0	89957477.0	0.03
chr11	89959869.0	89959871.0	0.01
chr11	89984371.0	89984373.0	0.02
chr11	90095567.0	90095569.0	0.04
chr11	90155976.0	90155978.0	0.04
chr11	90264860.0	90264862.0	0.04
chr11	90451107.0	90451109.0	0.01
chr11	90705287.0	90705289.0	0.02
chr11	90705490.0	90705492.0	0.04
chr11	90739453.0	90739455.0	0.01
chr11	90797969.0	90797971.0	0.02
chr11	91450355.0	91450357.0	0.11
chr11	91536478.0	91536480.0	0.02
chr11	91583993.0	91583995.0	0.09
chr11	91717554.0	91717556.0	0.93
chr11	91760337.0	91760339.0	0.89
chr11	91834808.0	91834810.0	0.44
chr11	91844354.0	91844356.0	0.52
chr11	91884575.0	91884577.0	0.49
chr11	91890242.0	91890244.0	0.72
chr11	91902851.0	91902853.0	0.6
chr11	91913957.0	91913959.0	0.88
chr11	91950459.0	91950461.0	0.5
chr11	91954553.0	91954555.0	0.35
chr11	91956669.0	91956671.0	0.01
chr11	91957447.0	91957449.0	0.2
chr11	91957659.0	91957661.0	0.04
chr11	91957988.0	91957990.0	0.42
chr11	91957991.0	91957993.0	0.57
chr11	91958395.0	91958397.0	0.55
chr11	91958457.0	91958459.0	0.36
chr11	91958798.0	91958800.0	0.63
chr11	91959085.0	91959087.0	0.53
chr11	91959198.0	91959200.0	0.44
chr11	91959699.0	91959701.0	0.61
chr11	91963265.0	91963267.0	0.88
chr11	91974309.0	91974311.0	0.95
chr11	91985672.0	91985674.0	0.9
chr11	91987296.0	91987298.0	0.16
chr11	92001576.0	92001578.0	0.11
chr11	92002442.0	92002444.0	0.05
chr11	92045317.0	92045319.0	0.02
chr11	92065860.0	92065862.0	0.04
chr11	92080443.0	92080445.0	0.03
chr11	92083800.0	92083802.0	0.04
chr11	92084011.0	92084013.0	0.03
chr11	92085532.0	92085534.0	0.04
chr11	92110261.0	92110263.0	0.04
chr11	92116825.0	92116827.0	0.02
chr11	92141987.0	92141989.0	0.02
chr11	92150121.0	92150123.0	0.06
chr11	92264985.0	92264987.0	0.67
chr11	92273178.0	92273180.0	0.85
chr11	92282994.0	92282996.0	0.7
chr11	92402249.0	92402251.0	0.86
chr11	92441314.0	92441316.0	0.95
chr11	92446328.0	92446330.0	0.93
chr11	92498795.0	92498797.0	0.83
chr11	92511988.0	92511990.0	0.54
chr11	92526086.0	92526088.0	0.39
chr11	92539267.0	92539269.0	0.11
chr11	92572339.0	92572341.0	0.23
chr11	92572716.0	92572718.0	0.18
chr11	92577552.0	92577554.0	0.28
chr11	92577662.0	92577664.0	0.38
chr11	92577864.0	92577866.0	0.52
chr11	92597241.0	92597243.0	0.58
chr11	92598688.0	92598690.0	0.53
chr11	92599941.0	92599943.0	0.59
chr11	92600065.0	92600067.0	0.54
chr11	92600237.0	92600239.0	0.68
chr11	92601300.0	92601302.0	0.06
chr11	92602407.0	92602409.0	0.03
chr11	92612421.0	92612423.0	0.06
chr11	92615214.0	92615216.0	0.01
chr11	92615931.0	92615933.0	0.02
chr11	92616318.0	92616320.0	0.06
chr11	92616377.0	92616379.0	0.05
chr11	92616491.0	92616493.0	0.05
chr11	92617117.0	92617119.0	0.04
chr11	92617655.0	92617657.0	0.08
chr11	92619519.0	92619521.0	0.12
chr11	92624741.0	92624743.0	0.95
chr11	92640592.0	92640594.0	0.44
chr11	92647562.0	92647564.0	0.71
chr11	92648683.0	92648685.0	0.88
chr11	92648752.0	92648754.0	0.88
chr11	92648897.0	92648899.0	0.29
chr11	92649210.0	92649212.0	0.04
chr11	92651424.0	92651426.0	0.03
chr11	92670489.0	92670491.0	0.03
chr11	92699488.0	92699490.0	0.01
chr11	92702372.0	92702374.0	0.01
chr11	92702506.0	92702508.0	0.05
chr11	92702529.0	92702531.0	0.07
chr11	92702627.0	92702629.0	0.02
chr11	92702647.0	92702649.0	0.02
chr11	92702652.0	92702654.0	0.03
chr11	92702911.0	92702913.0	0.89
chr11	92703184.0	92703186.0	0.93
chr11	92703432.0	92703434.0	0.91
chr11	92703535.0	92703537.0	0.93
chr11	92705263.0	92705265.0	0.94
chr11	92705741.0	92705743.0	0.54
chr11	92712997.0	92712999.0	0.91
chr11	92714800.0	92714802.0	0.67
chr11	92715638.0	92715640.0	0.38
chr11	92754024.0	92754026.0	0.52
chr11	92787047.0	92787049.0	0.31
chr11	92814420.0	92814422.0	0.75
chr11	92850490.0	92850492.0	0.23
chr11	92866767.0	92866769.0	0.92
chr11	92881000.0	92881002.0	0.82
chr11	92925401.0	92925403.0	0.49
chr11	92930738.0	92930740.0	0.78
chr11	92930776.0	92930778.0	0.43
chr11	92930915.0	92930917.0	0.42
chr11	92930989.0	92930991.0	0.13
chr11	92931249.0	92931251.0	0.1
chr11	92931279.0	92931281.0	0.18
chr11	92931303.0	92931305.0	0.66
chr11	92931310.0	92931312.0	0.68
chr11	92931389.0	92931391.0	0.7
chr11	93062751.0	93062753.0	0.91
chr11	93062934.0	93062936.0	0.53
chr11	93063207.0	93063209.0	0.04
chr11	93063301.0	93063303.0	0.05
chr11	93063515.0	93063517.0	0.04
chr11	93063661.0	93063663.0	0.08
chr11	93063683.0	93063685.0	0.03
chr11	93063691.0	93063693.0	0.05
